"영화제목","작성자","작성일","평점","리뷰","공감수","비공감수"
"사랑의 기적","ktc7****","2019.03.26. 00:00","10","지금에야 봤습니다. 정말 명작입니다.","2","0"
"사랑의 기적","xoul****","2018.10.28. 21:50","10","인생영화 중 하나입니다","2","0"
"사랑의 기적","hons****","2018.08.08. 00:35","10","이 세상 모든 영화를 버리고 단 하나를 남겨두라면 주저없이 선태 할 영화!","2","0"
"사랑의 기적","kiko****","2018.03.02. 02:42","8","결말이 이게 뭐야 ㅠㅠ아앙아아아아 너무슬프잖아...","2","0"
"사랑의 기적","1026****","2017.12.19. 17:48","10","정말 오랜만에 진짜 마음을 울리는 영화를 봤구나 싶다.","2","0"
"사랑의 기적","urwi****","2017.10.10. 23:59","7","이런 의사 역할에는 역시 로빈윌리엄스가 딱이지","2","0"
"사랑의 기적","maxi****","2016.05.16. 04:39","10","아마 초등학교 때 처음으로 혼자 보면서 펑펑 울었던 영화.. 나이가 들어 다시 보아도 슬픔과 먹먹함은 그대로인듯.. 좋은 배우들이 만든 좋은 영화입니다.","2","0"
"사랑의 기적","oran****","2014.08.25. 09:46","10","그냥최고꼭 보시길..","2","0"
"사랑의 기적","ykm3****","2010.05.10. 04:59","9","건강하면 왜냐고 묻지 않지만 병에 걸리고선 왜냐고 묻는다..","2","0"
"사랑의 기적","daha****","2012.06.15. 16:59","8","번역된 제목이 참 '아쉽다' 이 영화는 사랑보다는 '우정'과 인류애를 다뤘다.","3","1"
"사랑의 기적","sinn****","2023.03.26. 15:56","10","성선설에 힘을 실어주는  예술이다","1","0"
"사랑의 기적","hans****","2023.02.02. 09:36","9","기적이란 가장 큰 변수가 있기에 우린 함부로 치료를 포기할 수 없다.","1","0"
"사랑의 기적","bbbb****","2022.12.17. 19:01","8","고인이 된 로빈윌리엄스","1","0"
"사랑의 기적","syon****","2022.11.26. 18:21","10","고인이된 로빈윌리엄스.. 보는내내 가슴이 먹먹해지네요...","1","0"
"사랑의 기적","qhrt****","2022.10.02. 23:38","7","흔한 스토리의 감동 영화일 줄 알았는데 참으로 현실적인 영화였다. 로버트 드 니로가 환자 연기를 디테일하게 잘했다.","1","0"
"사랑의 기적","vm4e****","2022.06.12. 23:08","8","실화 바탕의 감동적인 스토리에 의사들과 드니로의 환자 연기 또한 일품이였다..","1","0"
"사랑의 기적","twot****","2022.01.16. 15:30","7","전형적인 실화바탕 90년대 영화. 두 배우의 명연기.","1","0"
"사랑의 기적","z503****","2021.12.01. 12:36","10","진짜… 너무 감동스럽게 봤습니다","1","0"
"사랑의 기적","sang****","2021.09.22. 12:14","10","잔잔하면서 감동적인 영화...","1","0"
"사랑의 기적","adiv****","2020.09.12. 05:30","7","평범한 일상이 얼마나 소중한가 이영화를 보면 알게 된다..","1","0"
"사랑의 기적","popy****","2019.07.23. 11:20","9","제목 의도번역 좋은 예.","1","0"
"사랑의 기적","biny****","2019.07.22. 11:26","10","이런 영화가 있었군요  코믹한  연기만 했던 로빈 윌리엄스가 이런 감성적인 연기를 할 줄이야 장애인 역의 로버트 드 니로는 명불허전 온몸의 경련을 하며 오히려 주변 사람들을 위로했다 안타깝게도 예전의 상태로 돌아갔지만 평범한 일상의 소중함도 느꼈다","1","0"
"사랑의 기적","cool****","2019.07.22. 01:46","8","Learn from me. Human Spirit is stronger than any drug.","1","0"
"사랑의 기적","fall****","2019.07.21. 16:07","10","인생영화가 되었어요 출연진들도 멋지네요","1","0"
"사랑의 기적","kjw5****","2019.06.27. 14:55","10","인생영화..정말 감동적이었습니다","1","0"
"사랑의 기적","hess****","2019.06.13. 03:13","10","난 이영화를 보고 의료계의 길을 걷기로 다짐했다.","1","0"
"사랑의 기적","roma****","2018.07.11. 23:53","10","다른 수식어 필요없다. 내 인생 최고의 감동영화.","1","0"
"사랑의 기적","jin0****","2017.07.15. 02:39","10","로버트드니로  연기 참 잘하신다 그리고 로빈 윌리엄 아저씨 영화가 그립다","1","0"
"사랑의 기적","yong****","2017.05.30. 11:36","10","치료의 개념이...참 어렵다.","1","0"
"사랑의 기적","jjh7****","2017.03.22. 10:32","10","이게 실화를 바탕으로 했다는 걸 믿고싶지 않다. 삶에 대한 감사를 일깨워주는 영화","1","0"
"사랑의 기적","ashl****","2016.11.08. 02:01","10","정말 좋은 영화입니다.기회가 된다면 꼭 보시길","1","0"
"사랑의 기적","kimd****","2015.01.10. 15:22","10","슬프고도 잔인한 아름다운 인생을 말해주네요ㅜㅜ","1","0"
"사랑의 기적","mere****","2014.12.17. 19:10","10","살아있음에 감사합니다","1","0"
"사랑의 기적","shwj****","2014.12.04. 04:53","10","레너드가 도와달라고했을때...너무 마음 아팠어요 영화내내 울면서 봤네요 따듯하지만 마음아픈영화..","1","0"
"사랑의 기적","ruic****","2014.11.20. 19:19","10","굉장히 좋은 영화라고 생각한다. 아무 생각 없이 봤다가 울게 된 영화.","1","0"
"사랑의 기적","inte****","2014.08.24. 20:49","10","최고의 영화. 사랑의 기적을 믿고싶다. 춤추는 장면이후 눈물 펑펑 쏟아짐.","1","0"
"사랑의 기적","cles****","2013.09.03. 10:58","10","아름다운 감동. 실화에 기초했다니 놀라움","1","0"
"사랑의 기적","taeh****","2012.12.23. 20:12","10","우연히 생각없이 보다가 빵하고 감정이 터져버린 영화.뛰쳐가려는 그를 잡는 그...","1","0"
"사랑의 기적","savi****","2012.12.14. 18:38","10","자연스럼게 지나가는 소중한 것들을 다시 한번 생각하게 해주는 영화","1","0"
"사랑의 기적","cast****","2012.06.11. 20:17","10","가슴먹먹함이 오래 가네요","1","0"
"사랑의 기적","48us****","2012.06.10. 20:02","10","저도 오늘 밥먹다 우연히 ebs에서 봤는데 울었습니다... 참고로 29세 남자임...","1","0"
"사랑의 기적","minu****","2012.06.10. 17:46","10","일요일 오후, EBS에서 좋은 영화 한편봤네요. 계속 울면서 봤어요ㅠㅠ","1","0"
"사랑의 기적","bett****","2012.06.10. 16:58","10","제목이아쉽다 사랑의기적..배우들의명연기가멋지고 일상이얼마나소중한건지새삼깨닫는다","1","0"
"사랑의 기적","ills****","2012.06.10. 16:26","10","정말감명이네요","1","0"
"사랑의 기적","sksd****","2011.09.20. 18:08","9","페니마샬. 그녀의 영화에는 한방이 있다","1","0"
"사랑의 기적","cysi****","2011.08.10. 04:32","10","전율과 감동이 가득한 정말 좋은 영화","1","0"
