,word,weight
9824,놀란은 놀란,3
9825,놀란은 영화는,2
9826,놀란은 놀란은,1
9827,놀란은 기억의,1
9828,놀란은 기억을,1
9829,놀란은 생각이,1
9830,놀란은 내가,1
9831,놀란은 모든,1
9832,놀란은 재밌게,1
9833,놀란은 크리스토퍼,1
9834,놀란은 잘봤어요,1
9835,레이첼 맥아담스,117
9836,레이첼 맥아담스의,69
9837,레이첼 사랑스럽다,12
9838,레이첼 진짜,7
9839,레이첼 영화는,6
9840,레이첼 레이첼,4
9841,레이첼 사랑이,4
9842,레이첼 영화가,3
9843,레이첼 최고,3
9844,레이첼 사랑하는,3
9845,레이첼 사랑,3
9846,레이첼 다시,3
9847,레이첼 연기도,2
9848,레이첼 인생,2
9849,레이첼 영화를,2
9850,레이첼 이야기,2
9851,레이첼 연기가,1
9852,레이첼 마지막에,1
9853,레이첼 가장,1
9854,레이첼 로맨스,1
9855,레이첼 내가,1
9856,레이첼 세상에서,1
9857,레이첼 연기는,1
9858,레이첼 최고의,1
9859,레이첼 완전,1
9860,레이첼 나는,1
9861,레이첼 말이,1
9862,레이첼 영화다,1
9863,레이첼 남는,1
9864,레이첼 인생영화,1
9865,레이첼 사랑은,1
9866,레이첼 보면서,1
9867,레이첼 사랑을,1
9868,레이첼 역시,1
9869,레이첼 배우의,1
9870,레이첼 많이,1
9871,레이첼 나도,1
9872,레이첼 보기,1
9873,레이첼 감동,1
9874,레이첼 눈물,1
9875,레이첼 만드는,1
9876,레이첼 아름다운,1
9877,레이첼 좋은,1
9878,레이첼 볼만한,1
9879,레이첼 스토리,1
9880,레이첼 그럼에도,1
9881,레이첼 집중해서,1
9882,레이첼 감동적이고,1
9883,앨리스 앨리스,13
9884,앨리스 줄리안,6
9885,앨리스 모든,4
9886,앨리스 나는,4
9887,앨리스 내가,3
9888,앨리스 나도,3
9889,앨리스 기억을,3
9890,앨리스 영화를,3
9891,앨리스 영화가,2
9892,앨리스 사랑하는,2
9893,앨리스 무어,2
9894,앨리스 기억이,2
9895,앨리스 마지막,2
9896,앨리스 연기,2
9897,앨리스 알츠하이머,2
9898,앨리스 사랑스럽다,2
9899,앨리스 아름다운,2
9900,앨리스 영화는,2
9901,앨리스 다시,1
9902,앨리스 작품,1
9903,앨리스 가장,1
9904,앨리스 엄마,1
9905,앨리스 세상에서,1
9906,앨리스 마지막에,1
9907,앨리스 그럼에도,1
9908,앨리스 아름답고,1
9909,앨리스 이야기,1
9910,앨리스 사랑,1
9911,앨리스 love,1
9912,앨리스 담담하게,1
9913,앨리스 극장에서,1
9914,앨리스 많이,1
9915,앨리스 진짜,1
9916,앨리스 연기는,1
9917,앨리스 보면서,1
9918,앨리스 기억의,1
9919,앨리스 좋았어요,1
9920,앨리스 좋은,1
9921,앨리스 가족,1
9922,앨리스 감동을,1
9923,말이 모든,8
9924,말이 다시,7
9925,말이 나는,5
9926,말이 명작,5
9927,말이 최고의,5
9928,말이 가장,4
9929,말이 말이,4
9930,말이 기억이,4
9931,말이 마지막,3
9932,말이 안소니,3
9933,말이 많은,3
9934,말이 생각나는,2
9935,말이 감동,2
9936,말이 로맨스,2
9937,말이 영화는,2
9938,말이 영화를,2
9939,말이 눈물,2
9940,말이 인생,2
9941,말이 영화가,2
9942,말이 여운이,2
9943,말이 슬프지만,2
9944,말이 보면,2
9945,말이 진짜,2
9946,말이 생각을,2
9947,말이 역시,2
9948,말이 엄마,2
9949,말이 마음이,2
9950,말이 생각보다,1
9951,말이 아름다운,1
9952,말이 연기는,1
9953,말이 슬프고,1
9954,말이 기억을,1
9955,말이 잔잔하게,1
9956,말이 레이첼,1
9957,말이 생각하게,1
9958,말이 노트북,1
9959,말이 생각해보게,1
9960,말이 꿈에,1
9961,말이 연기가,1
9962,말이 사랑합니다,1
9963,말이 반전도,1
9964,말이 사랑하는,1
9965,말이 만드는,1
9966,말이 오랜만에,1
9967,말이 보면서,1
9968,말이 딸에,1
9969,말이 가슴,1
9970,말이 좋았습니다,1
9971,말이 기억,1
9972,말이 스토리,1
9973,말이 최고,1
9974,말이 어렵지만,1
9975,말이 놀란의,1
9976,말이 가족의,1
9977,말이 나를,1
9978,말이 펑펑,1
9979,말이 사랑의,1
9980,말이 인생영화,1
9981,말이 love,1
9982,말이 가족이,1
9983,말이 남는,1
9984,말이 감사합니다,1
9985,말이 좋은,1
9986,말이 다시한번,1
9987,말이 배우의,1
9988,말이 부모님과,1
9989,말이 나도,1
9990,말이 좋았어요,1
9991,말이 가슴이,1
9992,가족 이야기,13
9993,가족 사랑,9
9994,가족 드라마,7
9995,가족 가족,7
9996,가족 다시,5
9997,가족 가족의,5
9998,가족 영화는,5
9999,가족 연기가,4
10000,가족 모든,4
10001,가족 내가,4
10002,가족 사랑을,4
10003,가족 눈물,4
10004,가족 보면,4
10005,가족 영화네요,4
10006,가족 꿈에,3
10007,가족 생각이,3
10008,가족 역시,3
10009,가족 담담하게,3
10010,가족 가장,3
10011,가족 생각을,3
10012,가족 보기,3
10013,가족 사랑이,3
10014,가족 영화를,3
10015,가족 가족이,2
10016,가족 많이,2
10017,가족 나는,2
10018,가족 감동,2
10019,가족 진정한,2
10020,가족 좋은,2
10021,가족 좋았어요,2
10022,가족 사랑에,2
10023,가족 영화다,2
10024,가족 서현진,2
10025,가족 사랑은,1
10026,가족 나를,1
10027,가족 할아버지,1
10028,가족 나도,1
10029,가족 그럼에도,1
10030,가족 작품,1
10031,가족 인생,1
10032,가족 스토리,1
10033,가족 배우의,1
10034,가족 영화가,1
10035,가족 안소니,1
10036,가족 어려운,1
10037,가족 한번,1
10038,가족 보면서,1
10039,가족 엄마,1
10040,가족 사랑의,1
10041,가족 아름답고,1
10042,가족 앨리스,1
10043,가족 재밌게,1
10044,가족 생각하게,1
10045,가족 배우들의,1
10046,가족 배우들,1
10047,가족 좋았습니다,1
10048,가족 감동도,1
10049,가족 반전도,1
10050,가족 소중함을,1
10051,가족 생각나는,1
10052,가족 다시한번,1
10053,가족 감동이,1
10054,가족 재미있게,1
10055,가족 감동적입니다,1
10056,가족 반전,1
10057,가족 봐도,1
10058,가족 사랑하는,1
10059,가족 잔잔하고,1
10060,가족 잔잔한,1
10061,가족 많은,1
10062,가족 최고,1
10063,가족 펑펑,1
10064,가족 부모님,1
10065,가족 잔잔하게,1
10066,가족 생각해보게,1
10067,울었다 울었다,7
10068,울었다 슬픈,7
10069,울었다 진짜,6
10070,울었다 내가,6
10071,울었다 엄마,5
10072,울었다 영화는,4
10073,울었다 사랑하는,4
10074,울었다 마지막에,4
10075,울었다 눈이,4
10076,울었다 영화를,3
10077,울었다 많이,3
10078,울었다 드라마,3
10079,울었다 기억이,3
10080,울었다 나도,3
10081,울었다 펑펑,3
10082,울었다 가장,3
10083,울었다 나는,3
10084,울었다 가족과,3
10085,울었다 최고의,2
10086,울었다 사랑이,2
10087,울었다 영화가,2
10088,울었다 기억을,2
10089,울었다 다시,2
10090,울었다 연기도,2
10091,울었다 연기,2
10092,울었다 인생,2
10093,울었다 눈물,2
10094,울었다 모든,2
10095,울었다 생각이,2
10096,울었다 꿈에,2
10097,울었다 가족,2
10098,울었다 가족의,2
10099,울었다 반전도,2
10100,울었다 감동을,1
10101,울었다 부모님과,1
10102,울었다 할아버지,1
10103,울었다 그럼에도,1
10104,울었다 가슴,1
10105,울었다 아름다운,1
10106,울었다 사랑은,1
10107,울었다 아름답고,1
10108,울었다 사랑을,1
10109,울었다 사랑스럽다,1
10110,울었다 사랑,1
10111,울었다 한번,1
10112,울었다 나를,1
10113,울었다 로맨스,1
10114,울었다 오늘을,1
10115,울었다 봐도,1
10116,울었다 마음이,1
10117,울었다 기억,1
10118,울었다 부모님이,1
10119,울었다 마지막,1
10120,울었다 가족이,1
10121,울었다 인생영화,1
10122,울었다 간만에,1
10123,울었다 배우들의,1
10124,울었다 가슴이,1
10125,울었다 감동,1
10126,울었다 여운이,1
10127,울었다 스토리가,1
10128,울었다 보면서,1
10129,울었다 최고,1
10130,불과하다지만 그럼에도,80
10131,불과하다지만 좋았습니다,11
10132,맥아담스 최고,6
10133,맥아담스 진짜,5
10134,맥아담스 사랑스럽다,4
10135,맥아담스 아름다운,3
10136,맥아담스 로맨스,2
10137,맥아담스 연기는,2
10138,맥아담스 사랑은,2
10139,맥아담스 다시,2
10140,맥아담스 사랑,2
10141,맥아담스 무어의,1
10142,맥아담스 최고의,1
10143,맥아담스 남는,1
10144,맥아담스 배우의,1
10145,맥아담스 가장,1
10146,맥아담스 생각이,1
10147,맥아담스 영화는,1
10148,맥아담스 눈이,1
10149,맥아담스 연기,1
10150,맥아담스 완전,1
10151,맥아담스 진정한,1
10152,맥아담스 작품,1
10153,맥아담스 기억을,1
10154,맥아담스 놀란,1
10155,맥아담스 인생영화,1
10156,맥아담스 봐도,1
10157,맥아담스 사랑을,1
10158,맥아담스 내가,1
10159,맥아담스 아름답다,1
10160,맥아담스 누구에게나,1
10161,맥아담스 영화다,1
10162,맥아담스 사랑에,1
10163,맥아담스 말이,1
10164,맥아담스 노트북,1
10165,배우의 연기가,82
10166,배우의 연기는,22
10167,배우의 연기,21
10168,배우의 연기력이,8
10169,배우의 좋은,8
10170,배우의 연기도,8
10171,배우의 배우의,7
10172,배우의 좋았습니다,7
10173,배우의 눈물,5
10174,배우의 모든,4
10175,배우의 다시,4
10176,배우의 영화가,4
10177,배우의 사랑에,3
10178,배우의 최고,3
10179,배우의 보면,3
10180,배우의 좋았어요,3
10181,배우의 영화를,3
10182,배우의 내가,3
10183,배우의 감동을,2
10184,배우의 남는,2
10185,배우의 펑펑,2
10186,배우의 많이,2
10187,배우의 감동,2
10188,배우의 보기,2
10189,배우의 가장,2
10190,배우의 작품,2
10191,배우의 드라마,2
10192,배우의 엄마,2
10193,배우의 집중해서,2
10194,배우의 가족,2
10195,배우의 서현진,2
10196,배우의 아름답다,1
10197,배우의 스토리가,1
10198,배우의 아름다운,1
10199,배우의 마지막,1
10200,배우의 사랑을,1
10201,배우의 영화관에서,1
10202,배우의 꿈에,1
10203,배우의 가슴,1
10204,배우의 영화입니다,1
10205,배우의 사랑하는,1
10206,배우의 감독의,1
10207,배우의 누구에게나,1
10208,배우의 나도,1
10209,배우의 기억을,1
10210,배우의 영화는,1
10211,배우의 현실적인,1
10212,배우의 잔잔한,1
10213,배우의 많은,1
10214,배우의 잔잔하고,1
10215,배우의 한번,1
10216,배우의 영화다,1
10217,배우의 울었다,1
10218,배우의 감동적인,1
10219,배우의 반전,1
10220,배우의 역시,1
10221,배우의 감동이,1
10222,배우의 사랑의,1
10223,배우의 생각보다,1
10224,배우의 감동과,1
10225,배우의 인생영화,1
10226,배우의 스토리,1
10227,배우의 오랜만에,1
10228,눈이 부시게,322
10229,눈이 눈이,15
10230,눈이 드라마,10
10231,눈이 모든,8
10232,눈이 많이,6
10233,눈이 오늘을,6
10234,눈이 울었다,6
10235,눈이 내가,5
10236,눈이 아름다운,5
10237,눈이 영화는,4
10238,눈이 말이,4
10239,눈이 작품,4
10240,눈이 마음이,3
10241,눈이 가슴이,3
10242,눈이 다시,3
10243,눈이 나는,3
10244,눈이 연기,2
10245,눈이 진짜,2
10246,눈이 인생,2
10247,눈이 마지막,2
10248,눈이 나도,2
10249,눈이 펑펑,2
10250,눈이 눈물,2
10251,눈이 사랑하는,2
10252,눈이 많은,2
10253,눈이 오랜만에,2
10254,눈이 할아버지,1
10255,눈이 역시,1
10256,눈이 아름답다,1
10257,눈이 영화를,1
10258,눈이 가족과,1
10259,눈이 배우들의,1
10260,눈이 최고,1
10261,눈이 배우의,1
10262,눈이 만드는,1
10263,눈이 배우들,1
10264,눈이 명작,1
10265,눈이 이야기,1
10266,눈이 보기,1
10267,눈이 기억,1
10268,눈이 연기는,1
10269,눈이 가장,1
10270,눈이 꿈에,1
10271,눈이 가슴,1
10272,눈이 보면서,1
10273,눈이 슬프고,1
10274,눈이 기억을,1
10275,눈이 그럼에도,1
10276,눈이 담담하게,1
10277,눈이 과거와,1
10278,눈이 연기도,1
10279,눈이 영화가,1
10280,눈이 기억의,1
10281,눈이 기억은,1
10282,눈이 감사합니다,1
10283,눈이 봐도,1
10284,눈이 영화다,1
10285,눈이 영화입니다,1
10286,눈이 슬픔,1
10287,눈이 추천합니다,1
10288,눈이 반전,1
10289,눈이 보세요,1
10290,남는 영화네요,8
10291,남는 영화에요,6
10292,남는 영화입니다,6
10293,남는 영화를,5
10294,남는 진짜,4
10295,남는 많은,4
10296,남는 사랑,4
10297,남는 좋은,4
10298,남는 내가,4
10299,남는 영화는,3
10300,남는 연기도,3
10301,남는 감동,3
10302,남는 남는,3
10303,남는 영화가,3
10304,남는 기억이,3
10305,남는 기억을,3
10306,남는 사랑의,2
10307,남는 여운이,2
10308,남는 연기,2
10309,남는 로맨스,2
10310,남는 사랑을,2
10311,남는 마지막,2
10312,남는 기억은,2
10313,남는 아름다운,2
10314,남는 영화다,2
10315,남는 줄리안,2
10316,남는 작품,2
10317,남는 감동적인,2
10318,남는 사랑에,2
10319,남는 서현진,2
10320,남는 가슴이,1
10321,남는 기억,1
10322,남는 배우들의,1
10323,남는 사랑이,1
10324,남는 모든,1
10325,남는 명작,1
10326,남는 슬프다,1
10327,남는 나도,1
10328,남는 인생,1
10329,남는 많이,1
10330,남는 드라마,1
10331,남는 소중함을,1
10332,남는 영화관에서,1
10333,남는 안소니,1
10334,남는 스토리,1
10335,남는 좋았어요,1
10336,남는 보면,1
10337,남는 엄마,1
10338,남는 사랑하는,1
10339,남는 나를,1
10340,남는 마지막에,1
10341,남는 생각하게,1
10342,남는 잔잔하게,1
10343,남는 좋았습니다,1
10344,남는 생각이,1
10345,남는 슬픈,1
10346,남는 알츠하이머,1
10347,남는 반전이,1
10348,남는 보기,1
10349,남는 최고,1
10350,남는 슬픔,1
10351,남는 보세요,1
10352,남는 생각해보게,1
10353,남는 다시한번,1
10354,남는 가장,1
10355,남는 역시,1
10356,남는 잔잔한,1
10357,세상에서 가장,95
10358,세상에서 슬픈,8
10359,세상에서 세상에서,3
10360,세상에서 모든,3
10361,세상에서 나는,3
10362,세상에서 나를,2
10363,세상에서 사랑은,2
10364,세상에서 그럼에도,2
10365,세상에서 내가,2
10366,세상에서 이야기,2
10367,세상에서 아름답다,2
10368,세상에서 영화를,2
10369,세상에서 사랑합니다,1
10370,세상에서 연기도,1
10371,세상에서 사랑을,1
10372,세상에서 레이첼,1
10373,세상에서 사랑,1
10374,세상에서 사랑이,1
10375,세상에서 연기,1
10376,세상에서 역시,1
10377,세상에서 좋았습니다,1
10378,세상에서 진짜,1
10379,세상에서 슬픔,1
10380,세상에서 진정한,1
10381,세상에서 어려운,1
10382,세상에서 아름답고,1
10383,세상에서 아름다운,1
10384,세상에서 봐도,1
10385,세상에서 마지막에,1
10386,세상에서 알츠하이머,1
10387,세상에서 슬프고,1
10388,세상에서 가족의,1
10389,세상에서 생각이,1
10390,오늘을 살아가세요,161
10391,오늘을 눈이,23
10392,오늘을 드라마,4
10393,오늘을 부시게,3
10394,오늘을 모든,2
10395,오늘을 나는,2
10396,오늘을 기억,1
10397,오늘을 감동,1
10398,오늘을 감사합니다,1
10399,오늘을 사랑하는,1
10400,오늘을 오늘을,1
10401,오늘을 꿈에,1
10402,오늘을 말이,1
10403,오늘을 마지막,1
10404,오늘을 사랑은,1
10405,오늘을 다시,1
10406,오늘을 love,1
10407,오늘을 사랑,1
10408,오늘을 인생,1
10409,맥아담스의 로맨스,5
10410,맥아담스의 가장,2
10411,맥아담스의 모든,2
10412,맥아담스의 아름다운,2
10413,맥아담스의 내가,2
10414,맥아담스의 연기,2
10415,맥아담스의 최고,2
10416,맥아담스의 나는,2
10417,맥아담스의 보면,1
10418,맥아담스의 영화는,1
10419,맥아담스의 많은,1
10420,맥아담스의 연기가,1
10421,맥아담스의 진짜,1
10422,맥아담스의 사랑하는,1
10423,맥아담스의 연기는,1
10424,맥아담스의 사랑스럽다,1
10425,맥아담스의 만드는,1
10426,맥아담스의 눈물,1
10427,맥아담스의 이야기,1
10428,맥아담스의 많이,1
10429,맥아담스의 배우들의,1
10430,맥아담스의 생각이,1
10431,맥아담스의 사랑,1
10432,맥아담스의 영화입니다,1
10433,부시게 아름다운,27
10434,부시게 드라마,11
10435,부시게 눈이,10
10436,부시게 마지막,6
10437,부시게 오늘을,6
10438,부시게 마음이,4
10439,부시게 좋은,4
10440,부시게 내가,3
10441,부시게 아름답고,3
10442,부시게 아름답다,3
10443,부시게 모든,3
10444,부시게 가장,2
10445,부시게 소중함을,2
10446,부시게 인생,2
10447,부시게 최고의,2
10448,부시게 누구에게나,2
10449,부시게 감사합니다,2
10450,부시게 꿈에,2
10451,부시게 다시한번,1
10452,부시게 그럼에도,1
10453,부시게 과거와,1
10454,부시게 울었다,1
10455,부시게 많이,1
10456,부시게 가슴이,1
10457,부시게 엄마,1
10458,부시게 마지막에,1
10459,부시게 배우들의,1
10460,부시게 작품,1
10461,부시게 기억이,1
10462,부시게 하게,1
10463,부시게 기억의,1
10464,부시게 슬프다,1
10465,부시게 나를,1
10466,부시게 가슴,1
10467,부시게 연기,1
10468,부시게 나도,1
10469,부시게 알츠하이머,1
10470,부시게 살아가세요,1
10471,부시게 나는,1
