"url","username","reviewDate","year","review","rating","likes"
"https://pedia.watcha.com/ko-KR/comments/kpeQK89g0OEYN","강중경","1년 전",2023,"늘 처음 가졌던 그 마음만 있다면. 하와이 배경은 사기 아니냐? 식스센스 먼저 봐서 다행이었다.","3.5","13"
"https://pedia.watcha.com/ko-KR/comments/3kNEp6Jd5BMOg","Parc","5년 전",2019,"매일 새로운 사람에게  매일 더 많은 사랑을 받는, 그녀 매일 새로운 사람에게 매일 더 많은 사랑을 줄수있는, 그 남자","3.5","13"
"https://pedia.watcha.com/ko-KR/comments/lP0E87dJ49Qbx","002","6년 전",2018,"2000년대 초반 감성이 조금은 유치해도 좋다😶","3.5","13"
"https://pedia.watcha.com/ko-KR/comments/xzaQAe15nlQg5","유쟁잉","7년 전",2017,"날 기억하나요?","5.0","13"
"https://pedia.watcha.com/ko-KR/comments/7JVEoL7WJz29y","Woody","8년 전",2016,"사랑에 빠진 남자가 일으킨 기적. 보는내내 결말이 매우 궁금했는데, 영화의 마지막은 내가 생각했던 것보다 훨씬 행복했다. 단 하루의 시간동안 여자의 마음속에 저렇게 들어갈 수 있을까?..  가장 좋았던 장면은 루시가 연구소에서 헨리를 생각하며 그린 그림들..","5.0","13"
"https://pedia.watcha.com/ko-KR/comments/Vw8MLqLkrxQel","SOSOHAN","8년 전",2016,""" 내 인생을 행복으로 채워줄 수 있는 사람, 그 사람은 당신뿐이니까. 난 영원히 당신 남자에요. ""","4.0","13"
"https://pedia.watcha.com/ko-KR/comments/kpeQK097eEYNZ","황윤제","8년 전",2016,"매일 눈뜨면 어제까지의 모든 기억이 더듬더듬 입력되는, 우리도 마찬가지다. 매일 모든 걸 잊기에 차마 잠들 수 없는 밤, 예술은 시작된다.","4.0","13"
"https://pedia.watcha.com/ko-KR/comments/6PzQ4nP1La2qV","별빠","3년 전",2021,"「웨딩 싱어」 이후, 물만난 ‘드류’와 ‘아담’ 커플의 로코 타이틀 굳히기, 짤 바다코끼리 ‘조코’, 출연 배우 모두 좋고, 기억상실 하와이언풍 로맨스라도, ‘Wouldn’t It Be Nice’, 사랑은 우쿨렐레 리듬을 타고, ‘Every breath you take’.","3.0","12"
"https://pedia.watcha.com/ko-KR/comments/3WB2qLpJ4pEpj","자드낌","4년 전",2020,"상투적인 결말이 아니라서 너무 좋았다. 루시를 위한 가족과 헨리의 사랑만으로 나까지 행복해지는 영화.","3.5","12"
"https://pedia.watcha.com/ko-KR/comments/XpeMJvyGAXMJn","가옹","5년 전",2019,"왠지 이 세상에 존재할 수 없는 사람들, 사랑처럼 느껴져서 그냥 상업적으로 바라보게 됐던 영화. 완벽하게 형식적인 로맨스인데 이렇게 공감이 안될 수가 있나..?  <해리가 샐리를 만났을 때>랑은 판과 유형이 다르지만, 최근에 본 영화라 그런지 보면서 계속 비교하게 됐다. 그 영화 봤을 땐 나랑 겹치는 부분 하나도 없는데도 묘하게 공감되는 느낌..? 그래서 왠지 호감이었는데, 이 영화는 왠지 비호감. 내가 공감을 다른 사람들에 비해 잘 못하는건가 ..? 암만 생각해봐도 너무 비현실적이야 .... 기승전결에서 흐지부지하게 전 빠진 느낌..? 누군가 내 시나리오를 보면서 위에 내가 한 말처럼 던지면 왠지 엄청 상처받을거같다. 그만해야지.","3.5","12"
