,전체주중주말,주운행선,운행년월,일수,주말수,주중수,공휴일수,명절수,공급차량수,공급좌석합계수,승차인원수,1인당단가,1인당거리,1좌석당단가,좌석회전율,1키로당단가,승차율,관광,일반,일반/관광,대수송,임시,확정,시발역,종착역,시발종착역,열차운행횟수,1열차당승차인원,격리된자수,확진자수,접종시작자수,코로나진행정도,정부대응정도,사망자수,접종완료자수,국가이동제한정도,ITX-마음,ITX-새마을,누리로,무궁화호,새마을호
69,전체,경부선,2020-10-01,31,15,16,4,2,60456.0,3193428.0,1903732.0,1008832.8734618828,71975.48436697928,599237.3983173538,18.510223669509433,434.58408464824083,10.4784905632966,0.0,191.0,298.0,44.0,0.0,445.0,155.0,155.0,248.0,3532.0,16712.72664388054,1736.33,780435.0,0.0,1787.01,1713.0,13711.0,0.0,62.0,0.0,343862.0,0.0,1347830.0,2841.0
70,전체,경부선,2020-11-01,30,13,17,0,0,57938.0,3059797.0,2033794.0,948022.2934873161,68973.98205878402,628825.7343262711,19.841034163557556,412.71313334062216,11.197645190920541,1.0,181.0,295.0,0.0,2.0,475.0,150.0,150.0,240.0,3391.0,17898.538963156,1608.38,888618.0,0.0,1585.21,1594.72,14883.0,0.0,60.0,0.0,346861.0,0.0,1382482.0,0.0
71,전체,경부선,2020-12-01,31,12,19,1,0,59310.0,3131623.0,1298806.0,950442.5642432347,68342.24166382138,395011.7531758806,12.938993915159596,431.35403942750145,6.943914743738701,0.0,202.0,318.0,0.0,6.0,514.0,155.0,155.0,248.0,3475.0,11634.91477287891,1840.26,1463251.0,0.0,1915.27,1803.9,20701.0,0.0,71.0,0.0,246659.0,0.0,902604.0,0.0
72,전체,경부선,2021-01-01,31,15,16,1,0,60384.0,3190802.0,1371886.0,978517.617413317,69630.20245142007,422304.0840502045,13.423971948784416,435.7057034979604,7.345432332568011,0.0,151.0,371.0,0.0,0.0,522.0,155.0,155.0,248.0,3528.0,12113.384113985225,2028.98,2220738.0,0.0,1979.2,1872.23,37988.0,0.0,93.0,0.0,241519.0,0.0,915966.0,0.0
73,전체,경부선,2021-02-01,28,13,15,3,3,54764.0,2892634.0,1556755.0,917873.1177118847,65271.677767463814,494003.4913182743,15.136178224246766,393.6502661989701,8.600962286343725,0.0,186.0,232.0,55.0,0.0,363.0,140.0,140.0,224.0,3198.0,13665.033764956483,1841.99,2364057.0,122046.0,1788.92,1699.26,42682.0,34732.0,84.0,0.0,275694.0,0.0,1046611.0,3336.0
74,전체,경부선,2021-03-01,31,13,18,1,0,59346.0,3133719.0,1846151.0,981945.9213801399,69572.8098540954,577727.8203380166,18.196840869681907,437.85595428070593,10.015377226341483,0.0,115.0,389.0,0.0,0.0,504.0,155.0,155.0,248.0,3477.0,16392.201844682975,2020.43,3003141.0,18232693.0,1808.23,1864.74,52018.0,653552.0,93.0,0.0,327415.0,0.0,1369341.0,30.0
75,전체,경부선,2021-04-01,30,13,17,0,0,57950.0,3060525.0,1893332.0,951260.6663135735,67422.371246983,585867.9133846521,18.451443958236066,423.37977401506146,10.15969597961513,0.0,147.0,356.0,0.0,0.0,503.0,150.0,150.0,240.0,3395.0,16633.961929300567,1985.6999999999998,3395144.0,48881164.0,1749.8999999999999,1831.2,53623.0,3713042.0,90.0,0.0,329106.0,0.0,1357392.0,0.0
76,전체,경부선,2021-05-01,31,16,15,3,0,60074.0,3172657.0,2101936.0,995747.1137123883,71448.80493350128,656923.7118955856,20.438700422894062,432.12159481726894,11.526589147674407,0.0,264.0,294.0,0.0,0.0,558.0,155.0,155.0,248.0,3513.0,18453.187766343137,1901.82,4096985.0,121299177.0,1575.0,1760.94,58967.0,36599131.0,67.0,0.0,367327.0,0.0,1438681.0,0.0
77,전체,경부선,2021-06-01,30,12,18,1,0,57540.0,3040680.0,2060042.0,959336.3641844825,68976.37536333929,648371.7792725463,20.22660343219466,417.435029986241,11.410013788462194,0.0,261.0,283.0,0.0,0.0,544.0,150.0,150.0,240.0,3370.0,18244.911013544825,1824.8999999999999,4484907.0,363876096.0,1500.0,1690.5,59791.0,104385806.0,60.0,0.0,335739.0,0.0,1368752.0,0.0
78,전체,경부선,2021-07-01,31,14,17,0,0,60118.0,3176422.0,1769803.0,981195.1836435042,70838.11328066776,546446.2582873516,17.2673423249869,429.42232664913905,9.64551303299748,0.0,268.0,302.0,0.0,10.0,560.0,155.0,155.0,248.0,3521.0,15565.343152171636,1758.16,5494721.0,506349346.0,1372.57,1635.16,63723.0,193735201.0,62.0,0.0,299392.0,0.0,1262895.0,0.0
79,전체,경부선,2021-08-01,31,13,18,1,0,59900.0,3170426.0,1695424.0,988836.2488094288,71511.97534695125,529235.7332325503,16.626142341136934,428.701145846017,9.357908097126213,0.0,197.0,356.0,0.0,8.0,545.0,155.0,155.0,248.0,3520.0,14958.487955505789,1975.6000000000001,7040660.0,739336631.0,1569.53,1825.53,67696.0,325161585.0,62.0,0.0,296033.0,0.0,1198089.0,0.0
80,전체,경부선,2021-09-01,30,15,15,3,3,58926.0,3118919.0,1798954.0,968710.6145527216,68435.35898289032,559574.9599055302,17.352489359318085,424.5153869952866,9.671666881240737,0.0,114.0,335.0,84.0,2.0,363.0,150.0,150.0,240.0,3457.0,15637.94323446794,1868.95,8461948.0,1034994409.0,1435.1499999999999,1729.15,71691.0,628070368.0,60.0,0.0,324593.0,0.0,1193754.0,5937.0
81,전체,경부선,2021-10-01,31,15,16,2,0,60872.0,3219762.0,2292451.0,1002215.4471042491,72226.30607930399,710651.2408923534,21.9352338183686,430.3354753036922,12.52056460128444,0.0,128.0,422.0,0.0,10.0,540.0,155.0,155.0,248.0,3574.0,19758.635884300984,1918.8999999999999,10586338.0,1246537550.0,1463.82,1775.99,82667.0,1014704524.0,62.0,0.0,407933.0,0.0,1429877.0,0.0
82,전체,경부선,2021-11-01,30,12,18,0,0,57768.0,3055408.0,2520513.0,960320.9686898125,69535.12014493675,787080.0834536721,24.45784413097121,414.37878211395474,13.939421320910938,0.0,56.0,415.0,0.0,0.0,471.0,150.0,150.0,240.0,3396.0,22015.099118777245,1842.93,12153895.0,1253784211.0,1394.49,1706.22,95864.0,1197980908.0,63.0,0.0,412565.0,0.0,1514990.0,0.0
83,전체,경부선,2021-12-01,31,13,18,1,0,59864.0,3166344.0,2280486.0,987177.1653754229,72027.8592776174,708427.2285570143,22.200254718035275,425.0020487428292,12.642040382735955,0.0,42.0,433.0,0.0,0.0,475.0,155.0,155.0,248.0,3518.0,19976.810097573347,1965.88,17011156.0,1336053594.0,1536.59,1816.93,142944.0,1292180658.0,93.0,0.0,386511.0,0.0,1434297.0,0.0
84,전체,경부선,2022-01-01,31,15,16,2,1,60296.0,3190304.0,2078548.0,1011247.0051833665,73135.1575501356,658653.8639644895,20.260087171501915,428.45609966132264,11.668991414813322,0.0,103.0,363.0,56.0,0.0,410.0,155.0,155.0,248.0,3512.0,18406.496960660894,1992.9900000000002,22137334.0,1370492602.0,1578.83,1840.78,195585.0,1338569549.0,93.0,0.0,358231.0,0.0,1257173.0,3844.0
85,전체,경부선,2022-02-01,28,14,14,2,2,55112.0,2915318.0,1753695.0,909603.6107156032,66266.76129874049,546997.6057842397,16.875801066946536,384.14225382935746,9.745178022888519,0.0,72.0,364.0,28.0,7.0,401.0,140.0,140.0,224.0,3234.0,15196.956805125654,1729.19,48620794.0,1244771367.0,1315.84,1600.51,203869.0,1230270815.0,59.0,0.0,299162.0,0.0,1092731.0,1692.0
86,전체,경부선,2022-03-01,31,13,18,1,0,59626.0,3153403.0,1819050.0,962366.5112506378,68772.95170522513,552667.5349785016,17.810037614647356,433.8971458214249,9.661140124422518,0.0,41.0,433.0,0.0,5.0,469.0,155.0,155.0,248.0,3507.0,16009.28652580112,1789.94,254575149.0,1382164562.0,1262.94,1663.1499999999999,367524.0,1367843782.0,62.0,0.0,331865.0,0.0,1312145.0,0.0
87,전체,경부선,2022-04-01,30,14,16,0,0,58492.0,3094200.0,2427868.0,951204.7874250886,68395.56953649939,741540.2786501856,23.307907881342967,417.2826831363611,13.038982942585829,0.0,44.0,417.0,0.0,0.0,461.0,150.0,150.0,240.0,3434.0,21006.71483507281,1530.96,478478731.0,1339988114.0,909.2900000000001,1433.35,615078.0,1325879979.0,60.0,0.0,418821.0,0.0,1485232.0,0.0
88,전체,경부선,2022-05-01,31,14,17,3,0,60540.0,3202424.0,3104963.0,990413.6491469411,72315.46357618559,952397.608581933,29.723883573116506,424.71144263362515,17.010018008168895,0.0,67.0,434.0,0.0,12.0,489.0,155.0,155.0,248.0,3540.0,26897.27303434864,1310.06,551504524.0,1385686282.0,516.7700000000001,1243.1000000000001,734885.0,1371195000.0,62.0,0.0,509000.0,0.0,1714369.0,0.0
89,전체,경부선,2022-06-01,30,13,17,1,0,58272.0,3082668.0,2952737.0,981430.0365365663,71956.04364610027,934385.0406787976,28.502850777955526,409.2915258653109,16.754411917354535,0.0,70.0,402.0,0.0,6.0,466.0,150.0,150.0,240.0,3404.0,25813.670954124485,1200.68,547637056.0,1341399058.0,436.16,1144.24,732180.0,1328268432.0,37.0,0.0,460092.0,0.0,1574507.0,0.0
90,전체,경부선,2022-07-01,31,15,16,0,0,61422.0,3249351.0,3041059.0,1024813.9578413075,75482.29265551083,954915.6420495498,28.843294747674477,420.98557328778674,17.190737271689727,0.0,117.0,418.0,0.0,20.0,515.0,155.0,155.0,248.0,3589.0,26113.541733091086,1197.76,585960164.0,1386423873.0,430.59000000000003,1166.73,767679.0,1373272000.0,31.0,0.0,471711.0,0.0,1583886.0,0.0
91,전체,경부선,2022-08-01,31,13,18,1,0,60298.0,3190309.0,3004164.0,1042244.906044864,77427.79696027495,978547.8793581149,29.077064472093866,417.32569063461125,17.762814888518786,0.0,186.0,371.0,0.0,28.0,529.0,155.0,155.0,248.0,3526.0,26304.96394683388,1254.8799999999999,672365152.0,1386873334.0,430.59000000000003,1291.77,801285.0,1373703929.0,31.0,0.0,462497.0,0.0,1555769.0,0.0
92,전체,경부선,2022-09-01,30,13,17,3,3,58474.0,3093951.0,2993883.0,978821.8338218229,70690.89143380379,940898.4563284165,28.716790122730536,415.44431580041817,16.61824573640223,0.0,147.0,310.0,70.0,6.0,381.0,149.0,150.0,240.0,3413.0,26031.59327295603,1205.4499999999998,726961446.0,1342430505.0,416.70000000000005,1242.25,831999.0,1329693143.0,30.0,0.0,474059.0,0.0,1582693.0,8532.0
93,전체,경부선,2022-10-01,31,15,16,2,0,60962.0,3225441.0,3453559.0,1020771.5867983891,74810.53442194033,1085523.2918155834,32.88136002771384,423.0481879958509,19.44422734100252,0.0,110.0,402.0,0.0,18.0,494.0,155.0,155.0,248.0,3559.0,29803.73214202823,1077.26,780200660.0,1387351835.0,344.40999999999997,1136.5,894233.0,1374338106.0,0.0,0.0,529691.0,0.0,1728776.0,2266.0
94,전체,경부선,2022-11-01,30,12,18,0,0,57160.0,3024240.0,3194372.0,981219.08857338,71453.07326833699,1027401.9960348068,31.298882446791616,412.0246262934887,18.297427676442464,0.0,58.0,398.0,0.0,0.0,456.0,148.0,150.0,238.0,3340.0,28347.29284312709,1035.6000000000001,791484895.0,1342772703.0,333.29999999999995,1093.8,895775.0,1330244452.0,0.0,0.0,518068.0,2433.0,1485528.0,972.0
95,전체,경부선,2022-12-01,31,14,17,1,0,60710.0,3212098.0,3326734.0,1026648.8784818777,75190.29396231123,1058481.0540848316,31.91994812588866,423.43736354696,18.951529845347714,0.0,106.0,399.0,0.0,10.0,495.0,155.0,155.0,248.0,3545.0,28919.4495137681,1070.1200000000001,872050674.0,1387741284.0,344.40999999999997,1130.26,972542.0,1374801010.0,0.0,0.0,550493.0,3209.0,1511703.0,982.0
96,전체,경부선,2023-01-01,31,14,17,4,3,60962.0,3225185.0,3142173.0,1046184.8753542308,76663.00944149024,1016504.3254294278,30.05797796285693,422.991413627469,18.189920421107953,0.0,121.0,346.0,70.0,8.0,389.0,155.0,155.0,248.0,3559.0,27234.870061105823,0.0,923758365.0,1387932560.0,0.0,0.0,1021745.0,1375014647.0,0.0,0.0,540503.0,2911.0,1394561.0,9327.0
97,전체,경부선,2023-02-01,28,12,16,0,0,54296.0,2872706.0,3114093.0,924443.6388780089,68416.61427912056,998420.5163669983,30.20928352833181,378.3433783711091,18.06826424308672,0.0,47.0,373.0,0.0,0.0,420.0,140.0,140.0,224.0,3172.0,27355.923278517697,0.0,850671235.0,1253744231.0,0.0,0.0,945830.0,1242115661.0,0.0,0.0,529622.0,2906.0,1373424.0,1214.0
98,전체,경부선,2023-03-01,31,14,17,1,0,59990.0,3174251.0,3152500.0,996295.8042545735,72769.23182139146,982011.043532827,30.497147373692812,424.52229130506583,17.544933036220883,0.0,58.0,411.0,0.0,0.0,469.0,155.0,155.0,248.0,3505.0,27623.31293505704,0.0,275153478.0,403015651.0,0.0,0.0,306375.0,399279820.0,0.0,0.0,559957.0,4041.0,1580373.0,600.0
99,전체,경부선,2023-04-01,30,14,16,0,0,58560.0,3098080.0,3281372.0,982547.2502533616,71995.56691951299,1033877.7824319733,31.511878185814936,409.4391008810146,18.520321236359315,0.0,44.0,404.0,0.0,0.0,448.0,150.0,150.0,240.0,3420.0,28548.25308072552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554386.0,3662.0,1504556.0,572.0
100,전체,경부선,2023-05-01,31,13,18,3,0,59882.0,3168137.0,3460800.0,1015965.9577473092,74803.17898549134,1103978.0357032302,33.625633645040374,421.12356935212387,19.876704778930566,0.0,67.0,411.0,0.0,9.0,469.0,155.0,155.0,248.0,3499.0,30447.211228134915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581358.0,4278.0,1566718.0,1144.0
101,전체,경부선,2023-06-01,30,14,16,1,0,58560.0,3098394.0,3274361.0,991599.3212198184,72552.03316891144,1042547.6588632705,31.508054542130278,410.044885058499,18.64186139366362,0.0,126.0,368.0,0.0,6.0,488.0,150.0,150.0,240.0,3420.0,28545.071764435404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547688.0,3470.0,1429000.0,765.0
102,전체,경부선,2023-07-01,31,14,17,0,0,59962.0,3171834.0,3279768.0,1044076.9054791714,75792.91862681192,1076475.455820351,31.93791201645205,427.151307488769,19.114613238213874,0.0,80.0,414.0,0.0,25.0,469.0,155.0,155.0,248.0,3509.0,28863.62628730467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428257.0,2563.0,1143562.0,0.0
103,전체,경부선,2023-08-01,31,13,18,1,0,59966.0,3172197.0,3352224.0,1055747.0590423583,77722.0406981222,1109780.2290968832,32.56658974534668,421.15494345308366,19.977481155481303,0.0,90.0,411.0,0.0,25.0,476.0,155.0,155.0,248.0,3507.0,29455.251381747796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542631.0,3539.0,1331155.0,1724.0
104,전체,경부선,2023-09-01,30,15,15,3,3,58866.0,3107133.0,3291100.0,993864.061541474,71654.35045752603,1054848.0271858743,31.806522984552533,416.2165665558235,18.586220260628636,0.0,202.0,349.0,52.0,2.0,497.0,150.0,150.0,240.0,3542.0,27983.337704208137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97731.0,547792.0,3494.0,1288175.0,8020.0
105,전체,경부선,2023-10-01,31,15,16,2,0,62554.0,3300739.0,3643417.0,1043256.5096082948,75989.77049017568,1145071.6460197463,33.97009083935029,425.589191166834,20.36627827282988,0.0,132.0,384.0,39.0,9.0,468.0,155.0,155.0,248.0,3783.0,29643.68768187402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106417.0,595953.0,3546.0,1421592.0,8819.0
106,전체,경부선,2023-11-01,30,12,18,0,0,59796.0,3154478.0,3547176.0,987926.0436933611,71724.2520992664,1103035.7958778904,33.39937744879973,413.2209369311293,19.562293042797968,0.0,83.0,416.0,0.0,0.0,499.0,150.0,150.0,240.0,3622.0,29098.780002074538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85351.0,566496.0,3636.0,1381721.0,736.0
107,전체,경부선,2023-12-01,31,16,15,1,0,62782.0,3311311.0,3647548.0,1027276.4458774206,74922.66670381596,1126285.4341105868,33.95143354438671,425.1954243995586,20.06428460307591,0.0,104.0,426.0,0.0,7.0,523.0,155.0,155.0,248.0,3799.0,29591.700647726764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97544.0,604673.0,3510.0,1391346.0,962.0
108,전체,경부선,2024-01-01,31,13,18,1,0,61810.0,3255475.0,3318669.0,1030267.1852224983,75253.49161384911,1046225.3054996658,31.441149558955615,424.3945638164691,18.663128042704606,0.0,102.0,415.0,0.0,7.0,510.0,155.0,155.0,248.0,3745.0,27328.474420863513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84407.0,539518.0,3167.0,1308983.0,390.0
109,전체,경부선,2024-02-01,29,13,16,4,4,58770.0,3096417.0,3464111.0,973224.6086734185,71268.39780949152,1086665.9866237042,32.40287703969443,396.01278330229655,19.449202722781617,0.0,151.0,318.0,65.0,4.0,400.0,145.0,145.0,232.0,3555.0,28210.882346044324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112534.0,560868.0,3161.0,1309235.0,5961.0
110,전체,경부선,2024-03-01,31,15,16,1,0,62658.0,3301402.0,3473501.0,1006017.519202001,73098.48860521503,1052476.994251098,32.33290129260419,426.7525374765989,18.690231750907998,0.0,97.0,408.0,0.0,0.0,505.0,155.0,155.0,248.0,3791.0,28163.99956497425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110393.0,600831.0,3643.0,1443623.0,1948.0
111,전체,경부선,2024-04-01,30,13,17,1,0,0.0,3151614.0,3499975.0,0.0,0.0,0.0,0.0,0.0,19.52013617501887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
112,전체,경부선,2024-05-01,31,16,15,4,0,0.0,3156764.0,3827355.0,0.0,0.0,0.0,0.0,0.0,20.87651971759012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
113,전체,경부선,2024-06-01,30,15,15,1,0,0.0,3156764.0,3594676.0,0.0,0.0,0.0,0.0,0.0,19.641676332323176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
114,전체,경부선,2024-07-01,31,12,19,0,0,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,20.114428176873428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
115,전체,경부선,2024-08-01,31,15,16,1,0,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,20.977296094140858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
116,전체,경부선,2024-09-01,30,16,14,3,3,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,19.58603519928819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
117,전체,경부선,2024-10-01,31,14,17,2,0,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,21.366093211489435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
118,전체,경부선,2024-11-01,30,14,16,0,0,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,20.562107981457522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
119,전체,경부선,2024-12-01,31,14,17,1,0,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,21.064099541735466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
120,전체,경부선,2025-01-01,31,17,14,4,3,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,18.663128042704606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
121,전체,경부선,2025-02-01,28,12,16,0,0,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,19.449202722781617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
122,전체,경부선,2025-03-01,31,15,16,2,0,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,18.690231750907998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
123,전체,경부선,2025-04-01,30,12,18,0,0,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52013617501887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
124,전체,경부선,2025-05-01,31,17,14,3,0,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,20.87651971759012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
125,전체,경부선,2025-06-01,30,13,17,1,0,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,19.641676332323176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
126,전체,경부선,2025-07-01,31,12,19,0,0,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,20.114428176873428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
127,전체,경부선,2025-08-01,31,15,16,1,0,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,20.977296094140858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
128,전체,경부선,2025-09-01,30,12,18,0,0,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,19.58603519928819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
129,전체,경부선,2025-10-01,31,16,15,5,3,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,21.366093211489435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
130,전체,경부선,2025-11-01,30,14,16,0,0,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,20.562107981457522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
131,전체,경부선,2025-12-01,31,13,18,1,0,0.0,3156764.0,0.0,0.0,0.0,0.0,0.0,0.0,21.064099541735466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101443.0,579983.0,3805.0,1399672.0,2094.0
132,전체,경전선,2015-01-01,31,15,16,1,0,7916.0,390579.0,382611.0,1067509.387803405,83250.75401962224,1042766.4256270202,30.2862930981459,397.56675430911554,18.47591053634788,0.0,355.0,0.0,0.0,0.0,355.0,155.0,155.0,248.0,612.0,19279.04898989899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135426.0,5741.0
133,전체,경전선,2015-02-01,28,14,14,3,3,7352.0,363935.0,370663.0,973638.8482740058,75292.15926394452,993223.7671263517,28.53941250526507,362.100430192721,17.496963249979924,0.0,323.0,0.0,72.0,0.0,251.0,140.0,140.0,224.0,564.0,18350.691414141413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130968.0,6244.0
134,전체,경전선,2015-03-01,31,13,18,1,0,7916.0,390930.0,378026.0,1053253.088401285,81283.80949825865,1008983.2668723308,29.73332618916109,401.6977392620162,17.692213237350558,0.0,354.0,0.0,0.0,0.0,354.0,155.0,155.0,248.0,612.0,18981.81262626263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167055.0,3998.0
135,전체,경전선,2015-04-01,30,12,18,0,0,6924.0,336465.0,384127.0,1016070.4455317678,79313.9143086981,1154225.6653513056,34.08325147419282,384.3476352481016,20.410512232955504,0.0,341.0,0.0,0.0,0.0,341.0,150.0,150.0,240.0,638.0,17982.359090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147054.0,7849.0
136,전체,경전선,2015-05-01,31,17,14,3,0,7252.0,352869.0,417959.0,1035993.2068404524,81131.89818716454,1219984.8464764552,36.5360957856638,395.8949859593959,21.66965245338441,0.0,364.0,0.0,0.0,4.0,360.0,155.0,155.0,248.0,674.0,19140.24015151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168164.0,8800.0
137,전체,경전선,2015-06-01,30,12,18,1,0,6920.0,333549.0,288391.0,1023889.7642858864,78022.44936521497,886136.1135135617,25.983903410573475,393.66017437535254,15.30220048720498,0.0,340.0,0.0,0.0,0.0,340.0,150.0,150.0,240.0,640.0,13558.082575757575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109966.0,3263.0
138,전체,경전선,2015-07-01,31,13,18,0,0,7156.0,345358.0,359907.0,1066158.1361515091,82122.83387920687,1110371.3291538097,32.30267373024149,402.51035445306303,19.386218324823,0.0,309.0,83.0,0.0,0.0,392.0,155.0,155.0,248.0,662.0,16866.534848484847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130387.0,6425.0
